업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,,서울특별시 양천구 신정 6동 322 문화회관지하 공영주차장(포터Ⅱ포레스트(특수-캠핑) 1대),,67,66,1,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,"서울특별시 강서구 마곡서로 101(마곡동,동익드미라벨)",,,39,39,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,"서울특별시 강서구 마곡서로 101(마곡동,동익드미라벨)",,,164,164,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,,서울특별시 성동구 행당동 293-11 외8필지,,54,54,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,서울특별시 성북구 동소문로 260 (길음환승주차장),,,18,18,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
(주)반디렌터카,주사업장,"서울특별시 광진구 능동로19길 47, 605호(화양동,화양타워)",,37.54701428,127.0711677,,서울특별시 은평구 구산동 340-1외 3필지(구산동마을공원지하 공영주차장),,10,10,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-499-8851,2022-08-11,3040000,서울특별시 광진구
(주)반디렌터카,주사업장,"서울특별시 광진구 능동로19길 47, 605호(화양동,화양타워)",,37.54701428,127.0711677,서울특별시 영등포구 국제금융로2길 37(에스트레뉴 주차장),,,10,10,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-499-8851,2022-08-11,3040000,서울특별시 광진구
(주)반디렌터카,주사업장,"서울특별시 광진구 능동로19길 47, 605호(화양동,화양타워)",,37.54701428,127.0711677,서울특별시 서초구 매헌로 16,서울특별시 서초구 양재동 215 (하이랜드 주차장),,8,6,2,0,0,,,,,,,,00:00,23:59,,,,,,,,02-499-8851,2022-08-11,3040000,서울특별시 광진구
(주)반디렌터카,주사업장,"서울특별시 광진구 능동로19길 47, 605호(화양동,화양타워)",,37.54701428,127.0711677,서울특별시 서초구 매헌로 16,서울특별시 서초구 양재동 215 (하이랜드 주차장),,5,5,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-499-8851,2022-08-11,3040000,서울특별시 광진구
(주)반디렌터카,주사업장,"서울특별시 광진구 능동로19길 47, 605호(화양동,화양타워)",,37.54701428,127.0711677,서울특별시 양천구 곰달래로3길 13(마을마당 주차장),,,6,6,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-499-8851,2022-08-11,3040000,서울특별시 광진구
비마이카(주),주사업장,"서울특별시 광진구 아차산로 355, 305호-307호 (자양동, 타워더모스트광진아크로텔)",,37.53736761,127.0825655,서울특별시 영등포구 국제금융로2길 37 에스트레뉴 주차장,,,35,35,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-557-8752,2022-08-11,3040000,서울특별시 광진구
오토플러스㈜,주사업장,"서울특별시 영등포구 선유동2로 57, 11층 (양평동4가, 이레빌딩신관)",서울특별시 영등포구 양평동4가 2,37.53382439,126.8968836,서울특별시 도봉구 도봉산길 42(도봉동),서울특별시 도봉구 도봉동 282-26,,414,412,2,0,0,,,,,,,,09:00,18:00,,,,,,,,1544-2277,2022-12-05,3180000,서울특별시 영등포구
카렌디피티,주사업장,서울특별시 영등포구 국회대로28길 17 한얼빌딩 406-9호,서울특별시 영등포구 당산동 3가 395-25,37.527157,126.8942787,서울특별시 양천구 신정로 167(신정동),서울특별시 양천구 신정동 1315 서부트럭터미널,,50,50,0,0,0,,,,,,,,09:00,18:00,,,,,,,,02-2038-2404,2022-12-05,3180000,서울특별시 영등포구
(자)기풍렌트카 신하점,영업소,경기도 이천시 부발읍 신아로 3,경기도 이천시 부발읍 신하리 530,37.25902576,127.481653,경기도 이천시  신아로 3,경기도 이천시 부발읍 신하리 532-5,,7,6,1,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,,http://www.icrent.kr/,,031-633-9991,2022-12-15,4070000,경기도 이천시
(자)기풍렌트카 이천영업소,영업소,경기도 이천시 이섭대천로 1437,경기도 이천시 증포동 215-7,37.29601956,127.4568848,경기도 이천시 황무로 2065번길 72-211,경기도 이천시 부발읍 가산리 182-5,,6,6,0,0,0,,,,,,,,08:00,20:00,08:00,20:00,08:00,20:00,,http://kipung.wdw.kr/,,031-637-2477,2022-12-15,4070000,경기도 이천시
㈜가가렌트카,영업소,경기도 이천시 대월면 대월로 925-1,경기도 이천시 대월면 사동리 107,37.23729643,127.495658,경기도 이천시 대월로 925-1,경기도 이천시 대월면 사동리 107,,20,20,0,0,0,,,,,,,,08:30,20:00,08:30,20:00,08:30,20:00,,,,031-636-3444,2022-12-15,4070000,경기도 이천시
㈜뉴현대드림렌트카,영업소,경기도 이천시 남천로 72,경기도 이천시 중리동 229-3,37.27672044,127.445245,경기도 이천시 남천로 72,경기도 이천시 부발읍 수정리 55-10,,18,15,3,0,0,,,,,,,,08:30,20:00,08:30,20:00,08:30,20:00,,,,031-635-3467,2022-12-15,4070000,경기도 이천시
㈜둔산렌트카,영업소,경기도 이천시 장호원읍 서동대로 8769-1,경기도 이천시 장호원읍 진암리 306-5,37.1158971,127.609261,경기도 이천시 서동대로 8763,경기도 이천시 장호원읍 진암리 306-1,,4,4,0,0,0,,,,,,,,00:00,21:00,00:00,21:00,00:00,21:00,,,,031-641-4972,2022-12-15,4070000,경기도 이천시
㈜미래렌트카,영업소,경기도 이천시 대월면 대월로 915,경기도 이천시 대월면 초지리 166-1,37.23637268,127.4959133,경기도 이천시 대월로 915,경기도 이천시 대월면 초지리 166-1,,17,17,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,,031-638-5656,2022-12-15,4070000,경기도 이천시
㈜나이스렌트카,영업소,인천광역시 미추홀구 제일로 31,인천광역시 미추홀구 도화동 434-2,37.45926384,126.6738662,인천광역시 서구 검단로459번길 4,,,48,48,0,0,0,,,,,,,,09:00,19:00,,,,,,,,051-623-9998,2023-01-18,3510500,인천광역시 미추홀구
㈜이화렌트카,영업소,인천광역시 미추홀구 염창로 35,인천광역시 미추홀구 주안동 25-34,37.46624009,126.6778783,인천광역시 연수구 테크노파크로 164,,,19,18,1,0,0,,,,,,,,09:00,19:00,,,,,,,,032-876-3006,2023-01-18,3510500,인천광역시 미추홀구
㈜하나로렌트카,영업소,인천광역시 미추홀구 미추홀대로734번길 25-15,인천광역시 미추홀구 주안동 136-6,37.46341101,126.6817343,인천광역시 서구 중봉대로586번길 19,,,5,5,0,0,0,,,,,,,,00:00,23:59,,,,,,,,0507-1421-811,2023-01-18,3510500,인천광역시 미추홀구
㈜명성렌트카,주사업장,경상남도 진주시 대신로103번길 22,경상남도 진주시 상평동 261-3,35.1696323,128.1159132,경상남도 진주시 대신로103번길 22,경상남도 진주시 상평동 261-3,396,18,13,5,0,0,50000,60000,80000,120000,110000,,,09:00,18:00,09:00,15:00,09:00,15:00,연중무휴,,정명옥,055-763-7900,2022-12-28,5310000,경상남도 진주시
㈜모던렌터카,주사업장,"경상남도 진주시 초북로 95, 105동 1401호",경상남도 진주시 초전동 1665,35.2128538,128.106326,경상남도 진주시 석갑로155번길 23,경상남도 진주시 이현동 12-1,991,58,58,0,0,0,70000,80000,120000,150000,150000,,,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,배인주,055-742-8000,2022-12-28,5310000,경상남도 진주시
블루렌트카㈜,주사업장,"경상남도 진주시 동부로169번길 12, B동 1707호",경상남도 진주시 충무공동 69-3,35.1648917,128.1272808,경상남도 진주시 지수면 용봉로 81,경상남도 진주시 지수면 압사리 58,330,77,68,9,0,0,66500,77000,122500,209300,154000,171500,385000,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,주동진,055-763-1166,2022-12-28,5310000,경상남도 진주시
㈜서경엔카,주사업장,경상남도 진주시 동진로 114-1,경상남도 진주시 상대동 296-15,35.1791571,128.1036377,경상남도 진주시 월아산로 1117번길 27,경상남도 진주시 문산읍 소문리 547,827,186,173,13,0,0,78000,60000,129000,230000,142000,,,08:00,18:00,08:00,17:00,08:00,17:00,설당일+추석당일,http://www.scsncar.co.kr,윤태희,055-740-3200,2022-12-28,5310000,경상남도 진주시
㈜신세계,주사업장,경상남도 진주시 진산로 341,경상남도 진주시 장재동 515-3,35.21609499,128.1011855,경상남도 진주시 에나로128번길 7,경상남도 진주시 충무공동 287-3,260,52,49,3,0,0,60000,70000,90000,180000,140000,150000,350000,08:00,19:00,08:00,19:00,08:00,19:00,연중무휴,,김경조,055-758-9951,2022-12-28,5310000,경상남도 진주시
㈜금호렌터카,주사업장,경상남도 진주시 돗골로20번길 13(상평동),경상남도 진주시 가좌동 1676-2,35.1700115853,128.1142668088,경상남도 진주시 개양로 177-6,경상남도 진주시 가좌동 1676-2,260,89,86,3,0,0,100000,115000,170000,304000,225000,205000,500000,09:00,18:00,09:00,18:00,09:00,18:00,연중무휴,,김동완,055-763-8881,2022-12-28,5310000,경상남도 진주시
오토월드㈜렌트카,주사업장,"경상남도 진주시 큰들로 106-1, 2층 201호",경상남도 진주시 상평동 204-3,35.1708458,128.1146295,경상남도 진주시 큰들로 106-1,경상남도 진주시 상평동 204-3,350,134,121,13,0,0,60000,70000,80000,130000,120000,,,08:00,20:00,08:00,20:00,09:00,18:00,연중무휴,,김영종,070-7802-9165,2022-12-28,5310000,경상남도 진주시
㈜한성렌터카,주사업장,경상남도 진주시 남강로1129번길 5,경상남도 진주시 상평동 257-6,35.16857566,128.1154287,경상남도 진주시 집현면 진주성로 708,경상남도 진주시 집현면 봉강리 769,660,117,113,4,0,0,61750,71500,104000,173550,117000,,,09:00,21:00,09:00,21:00,09:00,21:00,연중무휴,,강정해,055-756-1188,2022-12-28,5310000,경상남도 진주시
㈜신우렌트카,주사업장,경상남도 진주시 대신로106번길 13,경상남도 진주시 상평동 161-6,35.16982132,128.1195251,경상남도 진주시 대신로106번길 13,경상남도 진주시 상평동 161-6,406,64,60,4,0,0,50000,70000,800000,120000,150000,,,09:00,19:00,09:00,19:00,09:00,19:00,연중무휴,,한병화,055-759-5097,2022-12-28,5310000,경상남도 진주시
일구구사투어렌트카,주사업장,전라남도 순천시 해룡면 여순로 1484,,34.9142385439,127.5425436003,전라남도 순천시 서면 화정길 51,"전라남도 순천시 서면 압곡리 583-1, 해룡면 성산리 465-1",3457,129,124,5,0,0,,,,,,,,00:00,23:59,,,,,,,,061-745-2349,2022-07-27,4820000,전라남도 순천시
㈜허니문렌트카,주사업장,"서울특별시 노원구 동일로 986,102동 210호(공릉동, 프레미어스엠코)",,37.6182161,127.075912,"서울특별시 양천구 중앙로29길 41 (신정동,다락골공영주차장)",,,58,55,3,0,0,,,,,,,,00:00,23:59,,,,,,,,02-953-8888,2022-08-17,3100000,서울특별시 노원구
㈜크라운렌트카,주사업장,"서울특별시 노원구 동일로 1002, 202호 (공릉동)",,37.61961644,127.0753204,서울특별시 동대문구 청계천로 525,,,68,61,7,0,0,,,,,,,,00:00,23:59,,,,,,,,02-973-2222,2022-08-17,3100000,서울특별시 노원구
에이티렌터카㈜,주사업장,"서울특별시 노원구 월계로 334, 311호(월계동, 그랑디오피스텔)",,37.6290183,127.057615,서울특별시 서초구 명달로45 (방배동),,,104,104,0,0,0,,,,,,,,00:00,23:59,,,,,,,,02-3292-1124,2022-08-17,3100000,서울특별시 노원구
㈜드림렌트카,주사업장,"서울특별시 노원구 동일로 1700, 1111호(상계동, 파르코오피스텔)",,37.68018865,127.0558257,서울특별시 성동구 자동차시장1길 89(용답동),,,61,57,3,1,0,,,,,,,,00:00,23:59,,,,,,,,02-2246-1919,2022-08-17,3100000,서울특별시 노원구
㈜공항렌트카,주사업장,대구광역시 북구 태전로 5(태전동),대구광역시 북구 태전동 160-2,35.92102378,128.5456792,대구광역시 서구 상리동 505-14,대구광역시 서구 상리동 505-14,100,87,84,3,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,송건희,053-556-8850,2022-12-07,6270000,대구광역시
㈜국제렌트카,주사업장,대구광역시 수성구 지범로 60,대구광역시 수성구 지산동 1161-2,35.825989,128.6271441,대구광역시 북구 국우동 737-1+737-4+737-5+737-6,대구광역시 북구 국우동 737-1+737-4+737-5+737-6,100,134,121,13,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,조석태,053-745-2112,2022-12-07,6270000,대구광역시
㈜굿모닝렌트카,주사업장,대구광역시 달서구 달서대로 475(호산동),대구광역시 달서구 호산동 719-4,35.84178836,128.4915082,대구광역시 달성군 현풍읍 성하리 257-2,대구광역시 달성군 현풍읍 성하리 257-2,100,124,116,8,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,김원일,053-559-0408,2022-12-07,6270000,대구광역시
㈜극동오토렌탈,주사업장,"대구광역시 동구 동부로22길 48, 오피스텔2104호(신천동,동대구유성푸르나임)",대구광역시 동구 신천동 292-6,35.8724363,128.6262213,대구광역시 달서구 달구벌대로291길 91,대구광역시 달서구 달구벌대로291길 91,100,100,89,11,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,김창우,053-984-6674,2022-12-07,6270000,대구광역시
㈜수성렌트카,주사업장,"대구광역시 수성구 신천동로 25, 비동(상동)",대구광역시 수성구 상동 644-7,35.82730608,128.6085579,대구광역시 수성구 유니버시아드로68길 9(욱수동),대구광역시 수성구 욱수동 96,100,50,44,0,6,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,박일경,053-763-8555,2022-12-07,6270000,대구광역시
㈜글로벌금오렌트카,주사업장,"대구광역시 동구 공항로 133, 2층(불로동)",대구광역시 동구 불로동 968-7,35.90076964,128.6295185,대구광역시 달성군 하빈면 봉촌리1097-3,대구광역시 달성군 하빈면 봉촌리1097-3,100,200,189,11,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,이광락,053-568-3388,2022-12-07,6270000,대구광역시
글로벌렌트카㈜,주사업장,대구광역시 서구 문화로 42(이현동),대구광역시 서구 이현동 42-559,35.8740012,128.5372286,대구광역시 동구 율하동 1431 모인프라자 5층 주차장,대구광역시 동구 율하동 1431 모인프라자 5층 주차장,100,58,58,0,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,김미경,053-939-6116,2022-12-07,6270000,대구광역시
㈜지에이치엔터프라이즈,주사업장,대구광역시 서구 와룡로 441,대구광역시 서구 이현동 42-426,35.87225932,128.5380295,대구광역시 동구 안심로 288(동호동),대구광역시 동구 안심로 288(동호동),100,174,174,0,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,권정훈,053-1644-5879,2022-12-07,6270000,대구광역시
㈜뉴삼일렌트카,주사업장,대구광역시 수성구 수성로 120(상동),대구광역시 수성구 상동 62-4,35.836087,128.6121092,대구광역시 달성군 구지면 예현리764-1,대구광역시 달성군 구지면 예현리764-1,100,124,123,1,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,송종인,053-564-3131,2022-12-07,6270000,대구광역시
㈜뉴예스렌트카,주사업장,"대구광역시 수성구 청수로31길 36, 101호(황금동)",대구광역시 수성구 황금동 595-1,35.8412989,128.6257744,대구광역시 수성구 청호로 483(만촌동),대구광역시 수성구 청호로 483(만촌동),100,177,165,12,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,장성달,053-423-0000,2022-12-07,6270000,대구광역시
㈜대경렌트카,주사업장,대구광역시 북구 신천동로 962(산격동),대구광역시 북구 산격동 724-9,35.9022723,128.5944222,대구광역시 달서구 진천동 40-2+40-3+40-4+40-5,대구광역시 달서구 진천동 40-2+40-3+40-4+40-5,100,51,48,3,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,오흥덕,053-382-4141,2022-12-07,6270000,대구광역시
㈜대구렌트카,주사업장,"대구광역시 중구 대봉로 260, 108동 3층 2호(대봉동, 센트로팰리스)","대구광역시 중구 대봉동 60-10, 108동 3층 2호",35.861543,128.6007529,대구광역시 수성구 중동 532-260,대구광역시 수성구 중동 532-260,100,176,171,5,0,0,50000,60000,70000,100000,120000,300000,250000,09:00,21:00,13:00,21:00,13:00,21:00,명절,없음,박상길,053-425-6111,2022-12-07,6270000,대구광역시
